"ENTREZID"	"GO"	"ONTOLOGY"	"GENENAME"	"GOTERM"	"external_gene_name"	"Description_Ensembl"	"UniprotAcc"	"gene_name"	"persistent_id"	"name_PC"	"id_PC"	"Uniprot_ID"	"PANTHER_SF_ID"	"PANTHER_Family_name"	"PANTHER_SF_name"	"Description_NCBI"	"ALIAS"	"log2FoldChange"	"padj"
NA	NA	NA	NA	NA	"BnaA09g40790D"	"BnaA09g40790D protein"	"A0A078FHH8"	NA	NA	NA	NA	"A0A078FHH8"	"PTHR31970:SF10"	"FAMILY NOT NAMED"	"BNAA09G40790D PROTEIN"	NA	NA	-2.22339678751507	0.0111019008651346
NA	NA	NA	NA	NA	"BnaC05g08470D"	"Carboxypeptidase"	"A0A078G3Q1"	NA	NA	NA	NA	"A0A078G3Q1"	"PTHR11802:SF397"	"SERINE PROTEASE FAMILY S10 SERINE CARBOXYPEPTIDASE"	"CARBOXYPEPTIDASE"	NA	NA	-2.22281734438734	0.00055669847547021
NA	NA	NA	NA	NA	"BnaC01g11180D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.22245214129753	1.57101466853861e-10
NA	NA	NA	NA	NA	"BnaC09g03530D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.22050172214472	1.18301668636777e-10
NA	NA	NA	NA	NA	"BnaC08g41340D"	"BnaC08g41340D protein"	"A0A078FSU7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.22035220213898	0.000108067989817491
NA	NA	NA	NA	NA	"BnaA08g29910D"	"BnaA08g29910D protein"	"A0A078IH93"	NA	NA	NA	NA	"A0A078IH93"	"PTHR34455:SF8"	"OS07G0673550 PROTEIN"	"BNAA08G29910D PROTEIN"	NA	NA	-2.21885946205255	0.00017783070593031
NA	NA	NA	NA	NA	"BnaA08g01140D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.21814413813021	4.16699379766766e-10
NA	NA	NA	NA	NA	"BnaA08g07610D"	"Protein pelota homolog"	"A0A078GR64"	NA	NA	NA	NA	"A0A078GR64"	"PTHR10853:SF6"	"PELOTA"	"PROTEIN PELOTA HOMOLOG"	NA	NA	-2.21626881397399	0.0106428524236739
NA	NA	NA	NA	NA	"BnaA06g21200D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.2156232673724	1.57720097267769e-13
NA	NA	NA	NA	NA	"BnaC07g39670D"	"BnaA03g47430D protein"	"A0A078IIF1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.21316680102127	0.0364229380233562
NA	NA	NA	NA	NA	"BnaC03g42770D"	"BnaC03g42770D protein"	"A0A078GG32"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.21244567372175	0.0243665776186973
NA	NA	NA	NA	NA	"BnaA04g29630D"	"BnaA04g29630D protein"	"A0A078JHV3"	NA	NA	NA	NA	"A0A078JHV3"	"PTHR33044:SF190"	"BIFUNCTIONAL INHIBITOR/LIPID-TRANSFER PROTEIN/SEED STORAGE 2S ALBUMIN SUPERFAMILY PROTEIN-RELATED"	"NON-SPECIFIC LIPID TRANSFER PROTEIN GPI-ANCHORED 15"	NA	NA	-2.21172198538228	0.0226638970317584
NA	NA	NA	NA	NA	"BnaA01g09980D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.21167833369404	0.000445855132738389
NA	NA	NA	NA	NA	"BnaC04g11730D"	"BnaC04g11730D protein"	"A0A078G271"	NA	NA	NA	NA	"A0A078G271"	"PTHR28096:SF1"	"PROTEIN FAF1"	"PROTEIN FAF1"	NA	NA	-2.20904678267044	6.67898653767099e-07
NA	NA	NA	NA	NA	"BnaA02g25950D"	"BnaA02g25950D protein"	"A0A078F4L1"	NA	NA	NA	NA	"A0A078F4L1"	"PTHR46201:SF10"	"PHD FINGER PROTEIN MALE MEIOCYTE DEATH 1-RELATED"	"PHD DOMAIN-CONTAINING PROTEIN"	NA	NA	-2.20889955714129	0.0374532099369459
NA	NA	NA	NA	NA	"BnaC08g26000D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.20835665884286	0.000776534976229619
NA	NA	NA	NA	NA	"BnaA09g25850D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.20778656259491	3.66943688200847e-05
NA	NA	NA	NA	NA	"BnaA07g21890D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.20730383682498	0.0364361292326042
NA	NA	NA	NA	NA	"BnaA03g39070D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.2049483664243	0.0432279997897938
NA	NA	NA	NA	NA	"BnaC06g18640D"	"BnaC06g18640D protein"	"A0A078GIW4"	NA	NA	NA	NA	"A0A078GIW4"	"PTHR47924:SF229"	"PENTATRICOPEPTIDE REPEAT-CONTAINING PROTEIN"	"DYW_DEAMINASE DOMAIN-CONTAINING PROTEIN"	NA	NA	-2.20380355348633	5.68191781391939e-08
NA	NA	NA	NA	NA	"BnaC05g35260D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.20006022387176	0.00775554648155829
NA	NA	NA	NA	NA	"BnaCnng03360D"	"BnaCnng03360D protein"	"A0A078F7F0"	NA	NA	NA	NA	"A0A078F7F0"	"PTHR24186:SF26"	"PROTEIN PHOSPHATASE 1 REGULATORY SUBUNIT"	"ANK_REP_REGION DOMAIN-CONTAINING PROTEIN"	NA	NA	-2.20004483778005	0.00470881024645933
NA	NA	NA	NA	NA	"BnaC07g48020D"	"BnaC07g48020D protein"	"A0A078JBS3"	NA	NA	NA	NA	"A0A078JBS3"	"PTHR23273:SF154"	"REPLICATION FACTOR A 1, RFA1"	"BNAC04G13900D PROTEIN"	NA	NA	-2.19895819465654	0.0431185404011788
NA	NA	NA	NA	NA	"BnaAnng18900D"	"BnaAnng18900D protein"	"A0A078JBE0"	NA	NA	NA	NA	"A0A078JBE0"	"PTHR45738:SF6"	"POLYPHOSPHOINOSITIDE PHOSPHATASE"	"PHOSPHOINOSITIDE PHOSPHATASE SAC5"	NA	NA	-2.19752070969158	0.0124318909091215
NA	NA	NA	NA	NA	"BnaA03g14330D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.1959941914478	0.000257141512763902
NA	NA	NA	NA	NA	"BnaC09g41100D"	"BnaC09g41100D protein"	"A0A078FX86"	NA	NA	NA	NA	"A0A078FX86"	"PTHR43592:SF20"	"CAAX AMINO TERMINAL PROTEASE"	"ALPHA/BETA-HYDROLASES SUPERFAMILY PROTEIN"	NA	NA	1.30332463244628	2.06981993721728e-08
NA	NA	NA	NA	NA	"BnaA06g07090D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.19224302605868	0.0292163775827097
NA	NA	NA	NA	NA	"BnaA06g17910D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.18932928839285	0.0323605619131999
NA	NA	NA	NA	NA	"BnaA03g58410D"	"BnaA03g58410D protein"	"A0A078JAN5"	NA	NA	NA	NA	"A0A078JAN5"	"PTHR47979:SF94"	"DRAB11-RELATED"	"RAS-RELATED PROTEIN RABA1D"	NA	NA	-2.18872105558563	1.78364355556593e-11
NA	NA	NA	NA	NA	"BnaC01g16380D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3038554971345	6.49322929788907e-09
NA	NA	NA	NA	NA	"BnaA03g26930D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.18223078215086	1.23330538374908e-07
NA	NA	NA	NA	NA	"BnaC02g17240D"	"BnaC02g17240D protein"	"A0A078I9I4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.18190217694295	0.00139111586441101
NA	NA	NA	NA	NA	"BnaA05g06940D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.18082742807402	0.0409829436167231
NA	NA	NA	NA	NA	"BnaA10g12490D"	"BnaA10g12490D protein"	"A0A078H876"	NA	NA	NA	NA	"A0A078H876"	"PTHR12725:SF115"	"HALOACID DEHALOGENASE-LIKE HYDROLASE"	"BNAA10G12490D PROTEIN"	NA	NA	-2.18066474891871	0.00693232548288947
NA	NA	NA	NA	NA	"BnaA10g28990D"	"BnaA10g28990D protein"	"A0A078IKP2"	NA	NA	NA	NA	"A0A078IKP2"	"PTHR11875:SF142"	"TESTIS-SPECIFIC Y-ENCODED PROTEIN"	"NUCLEOSOME ASSEMBLY PROTEIN 1_3"	NA	NA	-2.18022060142454	3.90472810198206e-10
NA	NA	NA	NA	NA	"BnaA03g01850D"	"BnaA03g01850D protein"	"A0A078FEH4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.17986636099204	2.96707294980001e-18
NA	NA	NA	NA	NA	"BnaC03g55940D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.17965956557919	0.00723534988463564
NA	NA	NA	NA	NA	"BnaC03g12950D"	"BnaC03g12950D protein"	"A0A078FFX4"	NA	NA	NA	NA	"A0A078FFX4"	"PTHR46487:SF2"	"DNA REPAIR PROTEIN XRCC3"	"BNAC03G12950D PROTEIN"	NA	NA	-2.17961306453366	0.00537652406293748
NA	NA	NA	NA	NA	"BnaAnng01000D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.17857589611799	6.31671517547155e-12
NA	NA	NA	NA	NA	"BnaA06g08220D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.17753214412636	0.0140097932457419
NA	NA	NA	NA	NA	"BnaA03g55070D"	"DNA gyrase subunit B, mitochondrial"	"Q94BZ7"	NA	NA	NA	NA	"A0A078JM91"	"PTHR45866:SF1"	"DNA GYRASE/TOPOISOMERASE SUBUNIT B"	"DNA GYRASE SUBUNIT B, MITOCHONDRIAL"	NA	NA	-2.17636323081842	0.00776285365786901
NA	NA	NA	NA	NA	"BnaAnng04700D"	"BnaAnng04700D protein"	"A0A078HKH2"	NA	NA	NA	NA	"A0A078HKH2"	"PTHR36067:SF1"	"EXPRESSED PROTEIN"	"EXPRESSED PROTEIN"	NA	NA	-2.17625224890698	0.00124800759459597
NA	NA	NA	NA	NA	"BnaA03g20260D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.17357945350852	1.62177185537144e-10
NA	NA	NA	NA	NA	"BnaA10g07110D"	"BnaA10g07110D protein"	"A0A078FN67"	NA	NA	NA	NA	"A0A078FN67"	"PTHR36404:SF1"	"EMBRYO DEFECTIVE 2737"	"EMBRYO DEFECTIVE 2737"	NA	NA	-2.17293658018107	3.01162862571367e-14
NA	NA	NA	NA	NA	"BnaA03g57210D"	"BnaA03g57210D protein"	"A0A078JCJ3"	NA	NA	NA	NA	"A0A078JCJ3"	"PTHR19865:SF0"	"U3 SMALL NUCLEOLAR RNA INTERACTING PROTEIN 2"	"U3 SMALL NUCLEOLAR RNA-INTERACTING PROTEIN 2"	NA	NA	-2.17281096642816	8.53916625078779e-14
NA	NA	NA	NA	NA	"BnaA07g34100D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.17242477189445	0.0175160976194353
NA	NA	NA	NA	NA	"BnaA09g49450D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.30797129557708	0.000199559997397531
NA	NA	NA	NA	NA	"BnaC07g15130D"	"BnaC07g15130D protein"	"A0A078H4T4"	NA	NA	NA	NA	"A0A078H4T4"	"PTHR45798:SF57"	"RING-H2 FINGER PROTEIN ATL61-RELATED-RELATED"	"RING-TYPE DOMAIN-CONTAINING PROTEIN"	NA	NA	-2.17239298709881	0.0023196050534112
NA	NA	NA	NA	NA	"BnaC09g06700D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.16676687169952	0.0241942487127326
NA	NA	NA	NA	NA	"BnaC07g20040D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.16570571997944	0.019183630505922
NA	NA	NA	NA	NA	"BnaC07g45870D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.16193522478924	0.032944600910037
NA	NA	NA	NA	NA	"BnaC02g19280D"	"BnaC02g19280D protein"	"A0A078GTS3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.16076714149516	1.1731644608433e-09
NA	NA	NA	NA	NA	"BnaA10g17240D"	"BnaA10g17240D protein"	"A0A078HM39"	NA	NA	NA	NA	"A0A078HM39"	"PTHR31636:SF168"	"OSJNBA0084A10.13 PROTEIN-RELATED"	"DELLA PROTEIN RGL3"	NA	NA	-2.16058250432804	0.00876487862042376
NA	NA	NA	NA	NA	"BnaC07g02510D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.16019773689861	0.0221795239023414
NA	NA	NA	NA	NA	"BnaAnng22580D"	"BnaAnng22580D protein (Fragment)"	"A0A078JJH9"	NA	NA	NA	NA	"A0A078JJH9"	"PTHR32060:SF22"	"TAIL-SPECIFIC PROTEASE"	"CARBOXYL-TERMINAL-PROCESSING PEPTIDASE 3, CHLOROPLASTIC"	NA	NA	-2.15988580033061	0.0429055403503679
NA	NA	NA	NA	NA	"BnaC01g13920D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.15983542584564	0.00216468226798404
NA	NA	NA	NA	NA	"BnaC03g40460D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.15618508872879	0.0358623757543686
NA	NA	NA	NA	NA	"BnaC06g39230D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.15612548312872	0.000849538032310665
NA	NA	NA	NA	NA	"BnaA07g33280D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.15602722006797	0.0270031879369385
NA	NA	NA	NA	NA	"BnaA06g29930D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.1544204122972	2.37600340812841e-07
NA	NA	NA	NA	NA	"BnaC02g34720D"	"BnaC02g34720D protein"	"A0A078HV19"	NA	NA	NA	NA	"A0A078HV19"	"PTHR14379:SF41"	"LIMKAIN B  LKAP"	"NYN DOMAIN-CONTAINING PROTEIN"	NA	NA	-2.15427024430969	1.05211928263536e-13
NA	NA	NA	NA	NA	"BnaC05g33260D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.1530903334137	0.0010432664793984
NA	NA	NA	NA	NA	"BnaA10g09670D"	"BnaA10g09670D protein"	"A0A078FYA4"	NA	NA	NA	NA	"A0A078FYA4"	"PTHR13902:SF135"	"SERINE/THREONINE-PROTEIN KINASE WNK  WITH NO LYSINE -RELATED"	"BNAA10G09670D PROTEIN"	NA	NA	-2.15096428953233	2.09692552486546e-13
NA	NA	NA	NA	NA	"BnaC09g30000D"	"BnaC09g30000D protein"	"A0A078G4C2"	NA	NA	NA	NA	"A0A078G4C2"	"PTHR32212:SF314"	"CYCLIN-LIKE F-BOX"	"BNAA10G06930D PROTEIN"	NA	NA	-2.14982565193905	0.000710333833722252
NA	NA	NA	NA	NA	"BnaC01g04660D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.31092435865664	9.22754517571867e-11
NA	NA	NA	NA	NA	"BnaA09g07800D"	"BnaA09g07800D protein"	"A0A078FW36"	NA	NA	NA	NA	"A0A078FW36"	"PTHR24209:SF28"	"PROTEIN DA1-RELATED 2"	"PROTEIN DA1-RELATED 4-RELATED"	NA	NA	-2.14816846597966	0.0299091505091404
NA	NA	NA	NA	NA	"BnaAnng29380D"	"BnaAnng29380D protein"	"A0A078JUF6"	NA	NA	NA	NA	"A0A078JUF6"	"PTHR11850:SF360"	"HOMEOBOX PROTEIN TRANSCRIPTION FACTORS"	"HOMEOBOX DOMAIN-CONTAINING PROTEIN"	NA	NA	-2.1481647416981	0.0283147473817541
NA	NA	NA	NA	NA	"BnaA08g20890D"	"BnaA08g20890D protein"	"A0A078HUH1"	NA	NA	NA	NA	"A0A078HUH1"	"PTHR47992:SF36"	"PROTEIN PHOSPHATASE"	"PPM-TYPE PHOSPHATASE DOMAIN-CONTAINING PROTEIN"	NA	NA	1.31233796969237	3.72550714064716e-13
NA	NA	NA	NA	NA	"BnaA02g15360D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.14691408281163	0.0399653190614701
NA	NA	NA	NA	NA	"BnaA05g02460D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.14653050668265	0.000849958950673455
NA	NA	NA	NA	NA	"BnaA05g09210D"	"BnaA05g09210D protein"	"A0A078FWZ9"	NA	NA	NA	NA	"A0A078FWZ9"	"PTHR13069:SF33"	"UNCHARACTERIZED"	"METHYLTRANSF_11 DOMAIN-CONTAINING PROTEIN"	NA	NA	-2.14566363548909	4.39562332086738e-11
NA	NA	NA	NA	NA	"BnaA05g19940D"	"BnaA05g19940D protein"	"A0A078G2R1"	NA	NA	NA	NA	"A0A078G2R1"	"PTHR47993:SF76"	"OS09G0372900 PROTEIN-RELATED"	"F-BOX DOMAIN-CONTAINING PROTEIN"	NA	NA	-2.1407240754038	2.75956681657649e-11
NA	NA	NA	NA	NA	"BnaC07g30030D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.1407148925157	1.69349354000846e-05
NA	NA	NA	NA	NA	"BnaCnng25800D"	"BnaCnng25800D protein"	"A0A078IX38"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.14024252436697	0.0242634068879767
NA	NA	NA	NA	NA	"BnaAnng29900D"	"BnaAnng29900D protein"	"A0A078JR57"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.13949936992814	0.0362903684351827
NA	NA	NA	NA	NA	"BnaC04g09550D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.13588167781206	0.0181270518805459
NA	NA	NA	NA	NA	"BnaA01g16830D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.13400796303566	7.80323801375624e-16
NA	NA	NA	NA	NA	"BnaCnng48230D"	"BnaCnng48230D protein"	"A0A078JDI0"	NA	NA	NA	NA	"A0A078JDI0"	"PTHR42898:SF71"	"TROPINONE REDUCTASE"	"BNAC09G51630D PROTEIN"	NA	NA	-2.13395318509387	7.01680883912509e-06
NA	NA	NA	NA	NA	"BnaC05g33820D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.31572739670674	1.36416895454594e-10
NA	NA	NA	NA	NA	"BnaA08g20100D"	"BnaA08g20100D protein"	"A0A078I6A2"	NA	NA	NA	NA	"A0A078I6A2"	"PTHR16263:SF4"	"TETRATRICOPEPTIDE REPEAT PROTEIN 38"	"TETRATRICOPEPTIDE REPEAT PROTEIN 38"	NA	NA	-2.12632709651259	0.0301295603142705
NA	NA	NA	NA	NA	"BnaC08g25830D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.12530338101505	4.56039583089685e-15
NA	NA	NA	NA	NA	"BnaA09g24090D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.12278836354803	0.0279072682778842
NA	NA	NA	NA	NA	"BnaC04g39510D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.12253887900023	0.000243406510428894
NA	NA	NA	NA	NA	"BnaC03g39300D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.12217184636679	0.0183840223686008
NA	NA	NA	NA	NA	"BnaA08g31410D"	"BnaA08g31410D protein"	"A0A078ISL3"	NA	NA	NA	NA	"A0A078ISL3"	"PTHR10177:SF461"	"CYCLINS"	"CYCLIN N-TERMINAL DOMAIN-CONTAINING PROTEIN"	NA	NA	1.31785735318615	7.83940077347377e-05
NA	NA	NA	NA	NA	"BnaC03g54840D"	"BnaC03g54840D protein"	"A0A078FA75"	"BnaC03g54840D protein"	"PTN007575367"	"transporter"	"PC00227"	"A0A078FA75"	"PTHR12428:SF65"	"OXA1"	"CYTOCHROME C OXIDASE ASSEMBLY PROTEIN COX18, MITOCHONDRIAL"	NA	NA	-2.11938574380569	8.54181895020931e-18
NA	NA	NA	NA	NA	"BnaC07g06920D"	"BnaC07g06920D protein"	"A0A078G860"	NA	NA	NA	NA	"A0A078G860"	"PTHR43711:SF1"	"TWO-COMPONENT HISTIDINE KINASE"	"HISTIDINE KINASE 1"	NA	NA	-2.11919036289877	0.000833240356447797
NA	NA	NA	NA	NA	"BnaA06g05370D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.11906722549808	4.33371167020543e-12
NA	NA	NA	NA	NA	"BnaC04g22280D"	"BnaC04g22280D protein"	"A0A078I0Q9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.11866014608591	1.16795784702968e-15
NA	NA	NA	NA	NA	"BnaC09g09420D"	"BnaC09g09420D protein"	"A0A078GJU4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.11644796546673	0.0163321609907397
NA	NA	NA	NA	NA	"BnaC02g03910D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.11146875799368	0.0122289047884229
NA	NA	NA	NA	NA	"BnaA07g37310D"	"BnaA07g37310D protein"	"A0A078JA61"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.1098337715615	0.0312190400533646
NA	NA	NA	NA	NA	"BnaA09g38310D"	"BnaA09g38310D protein"	"A0A078HV00"	NA	NA	NA	NA	"A0A078HV00"	"PTHR46057:SF31"	"FCS-LIKE ZINC FINGER 1-RELATED"	"FLZ-TYPE DOMAIN-CONTAINING PROTEIN"	NA	NA	-2.10505275750321	0.0168867997093088
NA	NA	NA	NA	NA	"BnaC03g18230D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.10500046386058	0.0468989896180169
NA	NA	NA	NA	NA	"BnaA06g18330D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.10441999508121	0.000408472187776871
NA	NA	NA	NA	NA	"BnaUnng04930D"	"BnaUnng04930D protein"	"A0A078K0L8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.10266725450578	0.0270260613877775
NA	NA	NA	NA	NA	"BnaC03g51190D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.10067320744243	0.0111136964267761
NA	NA	NA	NA	NA	"BnaC03g38400D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.09877263548121	0.0434273218951754
NA	NA	NA	NA	NA	"BnaA06g32320D"	"BnaA06g32320D protein"	"A0A078FKM4"	NA	NA	NA	NA	"A0A078FKM4"	"PTHR34280:SF12"	"OS01G0920100 PROTEIN"	"BNAA06G32320D PROTEIN"	NA	NA	1.32019418528717	7.83269337049708e-05
NA	NA	NA	NA	NA	"BnaA07g13390D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.09666339832284	3.84797561908403e-09
NA	NA	NA	NA	NA	"BnaC03g63360D"	"BnaC03g63360D protein"	"A0A078F7C8"	"BnaC03g63360D protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.09631983260886	0.000916716887419983
NA	NA	NA	NA	NA	"BnaC01g43480D"	"BnaC01g43480D protein"	"A0A078JNL3"	NA	NA	NA	NA	"A0A078JNL3"	"PTHR33386:SF5"	"OS02G0740600 PROTEIN"	"OS02G0740600 PROTEIN"	NA	NA	-2.09571351670625	0.0138843784003985
NA	NA	NA	NA	NA	"BnaA07g26090D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.09564705132362	0.0324477520580819
NA	NA	NA	NA	NA	"BnaA05g30680D"	"BnaA05g30680D protein"	"A0A078GH96"	NA	NA	NA	NA	"A0A078GH96"	"PTHR47834:SF2"	"THIOREDOXIN-LIKE PROTEIN CITRX, CHLOROPLASTIC"	"THIOREDOXIN-LIKE PROTEIN CITRX, CHLOROPLASTIC"	NA	NA	-2.09482743843205	0.0231345085932307
NA	NA	NA	NA	NA	"BnaC04g03260D"	"BnaC04g03260D protein"	"A0A078FZS6"	NA	NA	NA	NA	"A0A078FZS6"	"PTHR36022:SF1"	"GPI-ANCHORED ADHESIN-LIKE PROTEIN"	"GPI-ANCHORED ADHESIN-LIKE PROTEIN"	NA	NA	-2.09411024287597	2.86465777772485e-08
NA	NA	NA	NA	NA	"BnaC03g00350D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.09371762960502	0.00870707503116934
NA	NA	NA	NA	NA	"BnaA02g02580D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.09342727489853	0.0174913199011111
NA	NA	NA	NA	NA	"BnaA06g34640D"	"BnaA06g34640D protein"	"A0A078FSY9"	NA	NA	NA	NA	"A0A078FSY9"	"PTHR31065:SF41"	"PLATZ TRANSCRIPTION FACTOR FAMILY PROTEIN"	"PLATZ TRANSCRIPTION FACTOR FAMILY PROTEIN"	NA	NA	-2.09334922835338	2.21394994273536e-05
NA	NA	NA	NA	NA	"BnaA03g29970D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.09271090472972	0.00160780030914422
NA	NA	NA	NA	NA	"BnaC08g44330D"	"Beta-hexosaminidase"	"A0A078FDB8"	NA	NA	NA	NA	"A0A078FDB8"	"PTHR22600:SF26"	"BETA-HEXOSAMINIDASE"	"BETA-HEXOSAMINIDASE 2"	NA	NA	-2.09150658048615	0.0112932895082368
NA	NA	NA	NA	NA	"BnaCnng51370D"	"BnaCnng51370D protein"	"A0A078JIJ6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.09138397307289	0.000493838452908912
NA	NA	NA	NA	NA	"BnaC05g01980D"	"NADPH-protochlorophyllide oxidoreductase"	"A0A078FUP6"	NA	NA	NA	NA	"A0A078FUP6"	"PTHR44419:SF12"	"PROTOCHLOROPHYLLIDE REDUCTASE C, CHLOROPLASTIC"	"NADPH-PROTOCHLOROPHYLLIDE OXIDOREDUCTASE"	NA	NA	-2.09062869445276	0.00987790657276788
NA	NA	NA	NA	NA	"BnaC09g01160D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.09048440367184	2.35337128023289e-05
NA	NA	NA	NA	NA	"BnaC01g16030D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.09005641225197	2.63932545446987e-11
NA	NA	NA	NA	NA	"BnaC01g34210D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.08776932283511	3.96224068603272e-05
NA	NA	NA	NA	NA	"BnaA07g38610D"	"Pectate lyase"	"A0A078J2Q2"	NA	NA	NA	NA	"A0A078J2Q2"	"PTHR31683:SF164"	"PECTATE LYASE 18-RELATED"	"PECTATE LYASE 5-RELATED"	NA	NA	-2.08747935500184	0.00441892161076917
NA	NA	NA	NA	NA	"BnaAnng29040D"	"BnaAnng29040D protein"	"A0A078JTL6"	NA	NA	NA	NA	"A0A078JTL6"	"PTHR31662:SF69"	"BNAANNG10740D PROTEIN-RELATED"	"BNAANNG29040D PROTEIN"	NA	NA	-2.08311236225724	0.00529658855816291
NA	NA	NA	NA	NA	"BnaA09g26040D"	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.08160343132751	0.0344830182069187
