"ENTREZID" "GO" "ONTOLOGY" "GENENAME" "GOTERM" "external_gene_name" "Description_NCBI" "ALIAS" "log2FoldChange" "padj"
"106405141" "GO:0006355" "BP" "NAC domain-containing protein 102-like" "regulation of DNA-templated transcription" "BnaA02g33910D" "NAC domain-containing protein 102-like" "LOC106405141" -2.30861972041476 0.000225253197672301
"106405150" NA NA NA NA "BnaC06g10750D" "transmembrane protein 45A" "LOC106405150" -6.86868865472697 0.000584675958343714
"106405201" NA NA NA NA "BnaA06g02890D" "sugar transport protein 9" "LOC106405201" -5.5114241018775 1.58103640296639e-07
"106405212" "GO:0015031" "BP" "secretory carrier-associated membrane protein 2" "protein transport" "BnaC08g45580D" "secretory carrier-associated membrane protein 2" "LOC106405212" -7.21201041753264 3.35198282252971e-60
"106405237" NA NA NA NA "BnaA07g04970D" "protein RALF-like 26" "LOC106405237" -13.1382510993388 3.64398437550372e-125
"106405243" NA NA NA NA "BnaAnng33390D" "uncharacterized LOC106405243" "LOC106405243" -11.9140587178884 2.87532240215415e-20
"106405477" NA NA NA NA "BnaC08g50090D" "CRIB domain-containing protein RIC3" "LOC106405477" -14.0918368508883 9.11661325002008e-29
"106405533" "GO:0009409" "BP" "annexin D5" "response to cold" "BnaC02g45910D" "annexin D5" "LOC106405533" -10.9369757354551 3.24828783070781e-22
"106405533" "GO:0009408" "BP" "annexin D5" "response to heat" "BnaC02g45910D" "annexin D5" "LOC106405533" -10.9369757354551 3.24828783070781e-22
"106405533" "GO:0009651" "BP" "annexin D5" "response to salt stress" "BnaC02g45910D" "annexin D5" "LOC106405533" -10.9369757354551 3.24828783070781e-22
"106405533" "GO:0009414" "BP" "annexin D5" "response to water deprivation" "BnaC02g45910D" "annexin D5" "LOC106405533" -10.9369757354551 3.24828783070781e-22
"106405571" "GO:0006468" "BP" "pollen receptor-like kinase 3" "protein phosphorylation" "BnaC02g24500D" "pollen receptor-like kinase 3" "LOC106405571" -6.44534896500875 3.92164759094059e-38
"106405597" NA NA NA NA "BnaC02g19950D" "pectinesterase inhibitor 1" "LOC106405597" -11.2440984595633 1.25685480153646e-17
"106405651" NA NA NA NA "BnaC06g30500D" "RING finger protein 222" "LOC106405651" -1.34565088618181 0.0346151613645104
"106405694" NA NA NA NA "BnaCnng20470D" "probable aquaporin SIP2-1" "LOC106405694" -4.22374504363186 7.79205205635823e-16
"106405704" "GO:0060320" "BP" "uncharacterized LOC106405704" "rejection of self pollen" "BnaAnng41470D" "uncharacterized LOC106405704" "LOC106405704" -8.97948536110923 0.0457602888498921
"106405781" "GO:0006004" "BP" "O-fucosyltransferase 39" "fucose metabolic process" "BnaAnng04900D" "O-fucosyltransferase 39" "BNAANNG04900D" -3.39801693067072 1.35725093178218e-08
"106405852" "GO:0051603" "BP" "cysteine proteinase RD21A" "proteolysis involved in protein catabolic process" "BnaCnng42340D" "cysteine proteinase RD21A" "LOC106405852" -4.0213369866178 9.24205228855797e-17
"106405923" NA NA NA NA "BnaC06g13300D" "chloride channel protein CLC-a-like" "LOC106405923" -2.71903372757659 0.0035618761743539
"106405927" "GO:0080142" "BP" "calmodulin-binding protein 60 C" "regulation of salicylic acid biosynthetic process" "BnaCnng22620D" "calmodulin-binding protein 60 C" "LOC106405927" -1.49084912923658 0.0306690145627264
"106405933" "GO:0006508" "BP" "serine carboxypeptidase-like 35" "proteolysis" "BnaC09g47650D" "serine carboxypeptidase-like 35" "LOC106405933" -2.71231889799679 1.74869479735718e-06
"106405938" NA NA NA NA "BnaA02g34690D" "uncharacterized BNAA02G34690D" "BNAA02G34690D" -3.75245878469544 4.84917862644968e-13
"106405970" NA NA NA NA "BnaA02g11800D" "chloride channel protein CLC-c" "LOC106405970" -1.02564210185623 0.0125217855912242
"106406004" "GO:0018230" "BP" "probable protein S-acyltransferase 4" "peptidyl-L-cysteine S-palmitoylation" "BnaCnng20430D" "probable protein S-acyltransferase 4" "LOC106406004" -2.20045085000734 9.47515374415695e-05
"106406004" "GO:0006612" "BP" "probable protein S-acyltransferase 4" "protein targeting to membrane" "BnaCnng20430D" "probable protein S-acyltransferase 4" "LOC106406004" -2.20045085000734 9.47515374415695e-05
"106406220" NA NA NA NA "BnaA02g11600D" "CBS domain-containing protein CBSCBSPB5" "LOC106406220" -5.1629437497742 4.42987630316827e-17
"106406365" "GO:0009617" "BP" "reticulon-like protein B6" "response to bacterium" "BnaC06g42920D" "reticulon-like protein B6" "LOC106406365" -1.07051446807291 0.0220683267326037
"106406418" NA NA NA NA "BnaCnng76370D" "caffeoylshikimate esterase" "LOC106406418" -3.70876644885043 6.06833509818276e-17
"106406449" "GO:0006952" "BP" "toll/interleukin-1 receptor-like protein" "defense response" "BnaC06g23920D" "toll/interleukin-1 receptor-like protein" "LOC106406449" -2.28523178366721 0.00522267228241161
"106406449" "GO:0007165" "BP" "toll/interleukin-1 receptor-like protein" "signal transduction" "BnaC06g23920D" "toll/interleukin-1 receptor-like protein" "LOC106406449" -2.28523178366721 0.00522267228241161
"106406488" NA NA NA NA "BnaCnng71370D" "uncharacterized LOC106406488" "LOC106406488" -5.17630481907061 3.08423041780935e-20
"106406504" "GO:0009738" "BP" "protein C2-DOMAIN ABA-RELATED 7" "abscisic acid-activated signaling pathway" "BnaA07g28900D" "protein C2-DOMAIN ABA-RELATED 7" "LOC106406504" -4.59533312375152 7.00669188257123e-23
"106406529" NA NA NA NA "BnaC06g43870D" "leucine-rich repeat receptor-like protein kinase PEPR1" "LOC106406529" -7.50107267600342 9.35936977449309e-56
"106406554" NA NA NA NA "BnaCnng31790D" "equilibrative nucleotide transporter 1-like" "LOC106406554" -1.43164806423128 0.00739550858280894
"106406606" NA NA NA NA "BnaC06g15860D" "uncharacterized BNAC06G15860D" "BNAC06G15860D" -1.53423889402981 0.0180511390721472
"106406770" NA NA NA NA "BnaC06g23560D" "monoacylglycerol lipase" "LOC106406770" -5.16210671316103 1.18119564984094e-22
"106406819" "GO:0005975" "BP" "glycerol-3-phosphate dehydrogenase [NAD(+)] 1, chloroplastic" "carbohydrate metabolic process" "BnaC06g42250D" "glycerol-3-phosphate dehydrogenase [NAD(+)] 1, chloroplastic" "LOC106406819" -1.37222874707444 0.00698465204374664
"106406819" "GO:0046168" "BP" "glycerol-3-phosphate dehydrogenase [NAD(+)] 1, chloroplastic" "glycerol-3-phosphate catabolic process" "BnaC06g42250D" "glycerol-3-phosphate dehydrogenase [NAD(+)] 1, chloroplastic" "LOC106406819" -1.37222874707444 0.00698465204374664
"106406819" "GO:0006072" "BP" "glycerol-3-phosphate dehydrogenase [NAD(+)] 1, chloroplastic" "glycerol-3-phosphate metabolic process" "BnaC06g42250D" "glycerol-3-phosphate dehydrogenase [NAD(+)] 1, chloroplastic" "LOC106406819" -1.37222874707444 0.00698465204374664
"106406819" "GO:0006116" "BP" "glycerol-3-phosphate dehydrogenase [NAD(+)] 1, chloroplastic" "NADH oxidation" "BnaC06g42250D" "glycerol-3-phosphate dehydrogenase [NAD(+)] 1, chloroplastic" "LOC106406819" -1.37222874707444 0.00698465204374664
"106406854" "GO:0045901" "BP" "eukaryotic translation initiation factor 5A-3" "positive regulation of translational elongation" "BnaCnng74170D" "eukaryotic translation initiation factor 5A-3" "LOC106406854" -5.19081961738683 0.000956057827503036
"106406854" "GO:0045905" "BP" "eukaryotic translation initiation factor 5A-3" "positive regulation of translational termination" "BnaCnng74170D" "eukaryotic translation initiation factor 5A-3" "LOC106406854" -5.19081961738683 0.000956057827503036
"106406865" NA NA NA NA "BnaA02g11850D" "protein CDI" "LOC106406865" -3.70251699248592 1.41147627149746e-22
"106406896" "GO:0016567" "BP" "BTB/POZ domain-containing protein At3g08570" "protein ubiquitination" "BnaC05g23580D" "BTB/POZ domain-containing protein At3g08570" "LOC106406896" -7.61150586283476 1.16107829540676e-30
"106406909" NA NA NA NA "BnaC03g75050D" "actin-12" "LOC106406909" -10.1276709213755 1.99321429036692e-115
"106406966" NA NA NA NA "BnaA03g49810D" "transmembrane protein 230" "LOC106406966" -2.32007624333431 1.96475510783384e-05
"106407055" "GO:0070651" "BP" "protein PELOTA 1" "nonfunctional rRNA decay" "BnaC07g50420D" "protein PELOTA 1" "LOC106407055" -1.37956807779305 0.0116982387208566
"106407055" "GO:0070966" "BP" "protein PELOTA 1" "nuclear-transcribed mRNA catabolic process, no-go decay" "BnaC07g50420D" "protein PELOTA 1" "LOC106407055" -1.37956807779305 0.0116982387208566
"106407055" "GO:0070481" "BP" "protein PELOTA 1" "nuclear-transcribed mRNA catabolic process, non-stop decay" "BnaC07g50420D" "protein PELOTA 1" "LOC106407055" -1.37956807779305 0.0116982387208566
"106407055" "GO:0032790" "BP" "protein PELOTA 1" "ribosome disassembly" "BnaC07g50420D" "protein PELOTA 1" "LOC106407055" -1.37956807779305 0.0116982387208566
"106407055" "GO:0071025" "BP" "protein PELOTA 1" "RNA surveillance" "BnaC07g50420D" "protein PELOTA 1" "LOC106407055" -1.37956807779305 0.0116982387208566
"106407075" "GO:0035998" "BP" "GTP cyclohydrolase 1" "7,8-dihydroneopterin 3'-triphosphate biosynthetic process" "BnaC05g44750D" "GTP cyclohydrolase 1" "LOC106407075" -4.87593403601315 6.64883178098922e-10
"106407075" "GO:0006729" "BP" "GTP cyclohydrolase 1" "tetrahydrobiopterin biosynthetic process" "BnaC05g44750D" "GTP cyclohydrolase 1" "LOC106407075" -4.87593403601315 6.64883178098922e-10
"106407075" "GO:0046654" "BP" "GTP cyclohydrolase 1" "tetrahydrofolate biosynthetic process" "BnaC05g44750D" "GTP cyclohydrolase 1" "LOC106407075" -4.87593403601315 6.64883178098922e-10
"106407107" NA NA NA NA "BnaC07g31420D" "putative glycine-rich cell wall structural protein 1" "LOC106407107" -5.21210637626798 1.45752732266902e-15
"106407136" "GO:0030091" "BP" "peptide methionine sulfoxide reductase B5" "protein repair" "BnaC03g30020D" "peptide methionine sulfoxide reductase B5" "LOC106407136" -8.25291186574088 3.97542593955583e-93
"106407136" "GO:0006979" "BP" "peptide methionine sulfoxide reductase B5" "response to oxidative stress" "BnaC03g30020D" "peptide methionine sulfoxide reductase B5" "LOC106407136" -8.25291186574088 3.97542593955583e-93
"106407225" NA NA NA NA "BnaC05g23730D" "berberine bridge enzyme-like 12" "LOC106407225" -3.7351733962653 1.31882673624346e-16
"106407276" NA NA NA NA "BnaC09g05650D" "transcription factor MYB96" "LOC106407276" -2.1611092020694 0.00181252642585974
"106407288" NA NA NA NA "BnaA09g43130D" "chaperone protein dnaJ 10" "LOC106407288" -2.15410113703606 1.64204420007599e-05
"106407375" NA NA NA NA "BnaC06g15360D" "uncharacterized BNAC06G15360D" "BNAC06G15360D" -2.6078104708724 0.000260172835364369
"106407644" "GO:0022414" "BP" "oleosin Bn-V-like" "reproductive process" "BnaC07g39370D" "oleosin Bn-V-like" "LOC106407644" -12.5950351517333 5.51906400546606e-30
"106407701" NA NA NA NA "BnaA02g22630D" "uncharacterized protein ECU03_1610" "BNAA02G22630D" -6.51279701612609 1.59723258562368e-09
"106407727" NA NA NA NA "BnaA02g24470D" "WRKY transcription factor 8-like" "WRKY8.1" -8.84455707155573 2.47807911611086e-10
"106407728" "GO:0006629" "BP" "GDSL esterase/lipase At5g55050" "lipid metabolic process" "BnaC09g31570D" "GDSL esterase/lipase At5g55050" "LOC106407728" -4.57255362419579 4.93233282939633e-12
"106407982" "GO:0045839" "BP" "cyclin-dependent protein kinase inhibitor SMR12" "negative regulation of mitotic nuclear division" "BnaA04g29050D" "cyclin-dependent protein kinase inhibitor SMR12" "BNAA04G29050D" -4.05242166062515 3.71471240771337e-09
"106407982" "GO:0032875" "BP" "cyclin-dependent protein kinase inhibitor SMR12" "regulation of DNA endoreduplication" "BnaA04g29050D" "cyclin-dependent protein kinase inhibitor SMR12" "BNAA04G29050D" -4.05242166062515 3.71471240771337e-09
"106408061" "GO:0006897" "BP" "epsin" "endocytosis" "BnaCnng65510D" "epsin" "LOC106408061" -2.52502733823346 0.000118825449575468
"106408076" NA NA NA NA "BnaC07g20880D" "uncharacterized protein At4g22758" "BNAC07G20880D" -3.05733754878915 1.02587053435586e-16
"106408932" NA NA NA NA "BnaA06g16870D" "uncharacterized BNAA06G16870D" "BNAA06G16870D" -2.79131683645108 2.16135764688951e-08
"106409115" NA NA NA NA "BnaCnng40070D" "uncharacterized LOC106409115" "LOC106409115" -4.63180938319814 1.77851513737665e-36
"106409144" NA NA NA NA "BnaA07g25000D" "uncharacterized BNAA07G25000D" "BNAA07G25000D" -9.76073304276601 2.51982273448962e-12
"106409152" NA NA NA NA "BnaA03g60400D" "death-associated inhibitor of apoptosis 1-like" "LOC106409152" -4.89533597623447 2.95854044726928e-08
"106409321" "GO:0007015" "BP" "rac-like GTP-binding protein ARAC4" "actin filament organization" "BnaC07g14810D" "rac-like GTP-binding protein ARAC4" "LOC106409321" -2.84654635705503 0.0158092166763936
"106409321" "GO:0030865" "BP" "rac-like GTP-binding protein ARAC4" "cortical cytoskeleton organization" "BnaC07g14810D" "rac-like GTP-binding protein ARAC4" "LOC106409321" -2.84654635705503 0.0158092166763936
"106409321" "GO:0007163" "BP" "rac-like GTP-binding protein ARAC4" "establishment or maintenance of cell polarity" "BnaC07g14810D" "rac-like GTP-binding protein ARAC4" "LOC106409321" -2.84654635705503 0.0158092166763936
"106409321" "GO:0032956" "BP" "rac-like GTP-binding protein ARAC4" "regulation of actin cytoskeleton organization" "BnaC07g14810D" "rac-like GTP-binding protein ARAC4" "LOC106409321" -2.84654635705503 0.0158092166763936
"106409321" "GO:0008360" "BP" "rac-like GTP-binding protein ARAC4" "regulation of cell shape" "BnaC07g14810D" "rac-like GTP-binding protein ARAC4" "LOC106409321" -2.84654635705503 0.0158092166763936
"106409321" "GO:0007264" "BP" "rac-like GTP-binding protein ARAC4" "small GTPase mediated signal transduction" "BnaC07g14810D" "rac-like GTP-binding protein ARAC4" "LOC106409321" -2.84654635705503 0.0158092166763936
"106409412" NA NA NA NA "BnaCnng58790D" "phytolongin Phyl2.1" "LOC106409412" -6.03002328058192 2.58392873902461e-22
"106409447" "GO:0009611" "BP" "protease inhibitor HPI" "response to wounding" "BnaC03g21710D" "protease inhibitor HPI" "LOC106409447" -10.7067278456021 7.65792557563155e-16
"106409491" NA NA NA NA "BnaC09g52000D" "pollen-specific protein-like At4g18596" "LOC106409491" -14.5065694568955 1.22300390439429e-58
"106409563" "GO:0030245" "BP" "endoglucanase 2" "cellulose catabolic process" "BnaC07g14920D" "endoglucanase 2" "LOC106409563" -3.87702806107875 5.27187674503147e-12
"106409592" NA NA NA NA "BnaC07g13470D" "ethylene-responsive transcription factor ERF019" "LOC106409592" -3.18878564342188 0.0380366775980382
"106409611" NA NA NA NA "BnaA02g13680D" "uncharacterized LOC106409611" "LOC106409611" -14.7291332826154 2.76209565888605e-31
"106409694" "GO:0003333" "BP" "amino acid permease 5" "amino acid transmembrane transport" "BnaC06g00580D" "amino acid permease 5" "LOC106409694" -11.1419111830297 3.46102512090036e-32
"106409694" "GO:0015802" "BP" "amino acid permease 5" "basic amino acid transport" "BnaC06g00580D" "amino acid permease 5" "LOC106409694" -11.1419111830297 3.46102512090036e-32
"106409719" NA NA NA NA "BnaC07g50340D" "uncharacterized BNAC07G50340D" "BNAC07G50340D" -14.2678587172837 1.49087278637955e-28
"106409870" NA NA NA NA "BnaC05g23590D" "V-type proton ATPase subunit E2" "LOC106409870" -4.2768676476666 2.9206802187327e-16
"106410017" "GO:0006629" "BP" "GDSL esterase/lipase At5g63170" "lipid metabolic process" "BnaC07g14760D" "GDSL esterase/lipase At5g63170" "LOC106410017" -7.78064194660035 1.09440552826449e-67
"106410033" "GO:0006629" "BP" "GDSL esterase/lipase At5g55050" "lipid metabolic process" "BnaC09g31580D" "GDSL esterase/lipase At5g55050" "LOC106410033" -6.64816721057292 0.000135768371625241
"106410041" "GO:0016567" "BP" "probable E3 ubiquitin-protein ligase BAH1-like" "protein ubiquitination" "BnaC03g72250D" "probable E3 ubiquitin-protein ligase BAH1-like" "LOC106410041" -5.06389018374262 1.01085475963935e-37
"106410056" NA NA NA NA "BnaC07g50470D" "GPI-anchored protein LLG3" "LOC106410056" -12.466176283477 1.62409161036277e-22
"106410162" NA NA NA NA "BnaC07g33710D" "protein pxr1" "BNAC07G33710D" -2.28603891043436 1.0642772046996e-06
"106410240" NA NA NA NA "BnaC07g33560D" "probable enoyl-CoA hydratase 1, peroxisomal" "LOC106410240" -1.42642666921296 0.00133981533504525
"106410241" "GO:0006355" "BP" "transcription factor bHLH147-like" "regulation of DNA-templated transcription" "BnaC07g33520D" "transcription factor bHLH147-like" "LOC106410241" -2.85774308038064 0.000259496056774881
"106410277" NA NA NA NA "BnaCnng15640D" "uncharacterized BNACNNG15640D" "BNACNNG15640D" -9.94274936995459 1.71170266852428e-11
"106410303" "GO:0000103" "BP" "ATP sulfurylase 4, chloroplastic" "sulfate assimilation" "BnaA06g36560D" "ATP sulfurylase 4, chloroplastic" "LOC106410303" -3.00906731300094 0.015434833271293
"106410474" "GO:0006004" "BP" "O-fucosyltransferase 27" "fucose metabolic process" "BnaC07g49130D" "O-fucosyltransferase 27" "BNAC07G49130D" -2.04476827005962 0.0004560000052504
"106410645" "GO:0006468" "BP" "CBL-interacting serine/threonine-protein kinase 25-like" "protein phosphorylation" "BnaC07g29570D" "CBL-interacting serine/threonine-protein kinase 25-like" "CIPK25.1" -1.86727145997649 0.0066034398375029
"106410645" "GO:0007165" "BP" "CBL-interacting serine/threonine-protein kinase 25-like" "signal transduction" "BnaC07g29570D" "CBL-interacting serine/threonine-protein kinase 25-like" "CIPK25.1" -1.86727145997649 0.0066034398375029
"106410648" NA NA NA NA "BnaC03g21580D" "haloacid dehalogenase-like hydrolase domain-containing protein Sgpp" "LOC106410648" -2.13750022003329 1.99391863302928e-10
"106410698" "GO:0034605" "BP" "heat stress transcription factor A-4c" "cellular response to heat" "BnaC09g18620D" "heat stress transcription factor A-4c" "LOC106410698" -1.06348514830144 0.0177840923177913
"106410698" "GO:0006357" "BP" "heat stress transcription factor A-4c" "regulation of transcription by RNA polymerase II" "BnaC09g18620D" "heat stress transcription factor A-4c" "LOC106410698" -1.06348514830144 0.0177840923177913
"106410713" "GO:0016042" "BP" "triacylglycerol lipase SDP1L-like" "lipid catabolic process" "BnaCnng07580D" "triacylglycerol lipase SDP1L-like" "LOC106410713" -4.12591287431226 3.84335956836379e-17
"106410731" NA NA NA NA "BnaCnng62090D" "cytochrome P450 71B22" "LOC106410731" -3.38605796490958 2.84732962310081e-05
"106410765" "GO:0006012" "BP" "bifunctional UDP-glucose 4-epimerase and UDP-xylose 4-epimerase 3" "galactose metabolic process" "BnaCnng14830D" "bifunctional UDP-glucose 4-epimerase and UDP-xylose 4-epimerase 3" "LOC106410765" -1.61117659276526 0.00397872758847359
"106410765" "GO:0006364" "BP" "bifunctional UDP-glucose 4-epimerase and UDP-xylose 4-epimerase 3" "rRNA processing" "BnaCnng14830D" "bifunctional UDP-glucose 4-epimerase and UDP-xylose 4-epimerase 3" "LOC106410765" -1.61117659276526 0.00397872758847359
