"ENTREZID" "GO" "ONTOLOGY" "GENENAME" "GOTERM" "external_gene_name" "Description_NCBI" "ALIAS" "log2FoldChange" "padj"
"106398690" "GO:0000028" "BP" "40S ribosomal protein S5-1" "ribosomal small subunit assembly" "BnaA03g17150D" "40S ribosomal protein S5-1" "LOC106398690" 2.2356582288838 7.56441592314572e-07
"106398690" "GO:0006412" "BP" "40S ribosomal protein S5-1" "translation" "BnaA03g17150D" "40S ribosomal protein S5-1" "LOC106398690" 2.2356582288838 7.56441592314572e-07
"106398764" NA NA NA NA "BnaC09g09480D" "uncharacterized BNAC09G09480D" "BNAC09G09480D" 11.3604319295086 1.26252632530493e-18
"106398836" NA NA NA NA "BnaA02g36380D" "protein CURVATURE THYLAKOID 1A, chloroplastic" "LOC106398836" 5.112291742852 2.02090393776837e-22
"106399107" "GO:0006357" "BP" "AT-rich interactive domain-containing protein 6" "regulation of transcription by RNA polymerase II" "BnaC07g15070D" "AT-rich interactive domain-containing protein 6" "LOC106399107" 3.41304958047069 3.2236501516474e-13
"106399219" NA NA NA NA "BnaC05g19640D" "uncharacterized BNAC05G19640D" "BNAC05G19640D" 2.56650435123646 8.87483700620037e-07
"106399222" "GO:0009649" "BP" "protein EARLY FLOWERING 4" "entrainment of circadian clock" "BnaC04g05320D" "protein EARLY FLOWERING 4" "LOC106399222" 12.5090870713572 1.51194883208443e-22
"106399222" "GO:0042753" "BP" "protein EARLY FLOWERING 4" "positive regulation of circadian rhythm" "BnaC04g05320D" "protein EARLY FLOWERING 4" "LOC106399222" 12.5090870713572 1.51194883208443e-22
"106399222" "GO:0048511" "BP" "protein EARLY FLOWERING 4" "rhythmic process" "BnaC04g05320D" "protein EARLY FLOWERING 4" "LOC106399222" 12.5090870713572 1.51194883208443e-22
"106399283" "GO:0055085" "BP" "probable mitochondrial adenine nucleotide transporter BTL1" "transmembrane transport" "BnaC05g31850D" "probable mitochondrial adenine nucleotide transporter BTL1" "LOC106399283" 2.35864934831119 7.22851026245156e-07
"106399284" "GO:0006412" "BP" "50S ribosomal protein L18-like" "translation" "BnaC05g31860D" "50S ribosomal protein L18-like" "LOC106399284" 1.77865697841981 0.00960300872439827
"106399301" "GO:0071266" "BP" "cystathionine beta-lyase, chloroplastic" "'de novo' L-methionine biosynthetic process" "BnaC04g24570D" "cystathionine beta-lyase, chloroplastic" "LOC106399301" 1.39377202467752 0.0101690951460289
"106399301" "GO:0019343" "BP" "cystathionine beta-lyase, chloroplastic" "cysteine biosynthetic process via cystathionine" "BnaC04g24570D" "cystathionine beta-lyase, chloroplastic" "LOC106399301" 1.39377202467752 0.0101690951460289
"106399301" "GO:0019346" "BP" "cystathionine beta-lyase, chloroplastic" "transsulfuration" "BnaC04g24570D" "cystathionine beta-lyase, chloroplastic" "LOC106399301" 1.39377202467752 0.0101690951460289
"106399304" "GO:0002181" "BP" "60S ribosomal protein L22-3" "cytoplasmic translation" "BnaC05g01460D" "60S ribosomal protein L22-3" "LOC106399304" 2.90358054867642 5.84162860606886e-15
"106399312" NA NA NA NA "BnaAnng30210D" "uncharacterized BNAANNG30210D" "BNAANNG30210D" 9.0879152029827 1.14661586704977e-11
"106399314" "GO:0032543" "BP" "elongation factor G, chloroplastic" "mitochondrial translation" "BnaC09g13110D" "elongation factor G, chloroplastic" "LOC106399314" 2.45364513548506 2.62797940876445e-05
"106399314" "GO:0032790" "BP" "elongation factor G, chloroplastic" "ribosome disassembly" "BnaC09g13110D" "elongation factor G, chloroplastic" "LOC106399314" 2.45364513548506 2.62797940876445e-05
"106399323" "GO:0006412" "BP" "40S ribosomal protein S12-1" "translation" "BnaC04g42750D" "40S ribosomal protein S12-1" "LOC106399323" 2.8752565705418 5.07825141843618e-11
"106399345" "GO:0002181" "BP" "60S ribosomal protein L9-2" "cytoplasmic translation" "BnaA02g21980D" "60S ribosomal protein L9-2" "LOC106399345" 2.40947438578699 1.90965856465616e-09
"106399354" "GO:0006412" "BP" "39S ribosomal protein L41-A, mitochondrial" "translation" "BnaAnng10790D" "39S ribosomal protein L41-A, mitochondrial" "LOC106399354" 2.40099045232204 3.34887373452834e-06
"106399399" "GO:0006366" "BP" "transcription initiation factor TFIID subunit 13" "transcription by RNA polymerase II" "BnaA08g27210D" "transcription initiation factor TFIID subunit 13" "LOC106399399" 2.44676180075805 3.59211055733666e-05
"106399422" "GO:0006351" "BP" "DNA-directed RNA polymerases I, II, and III subunit RPABC5" "DNA-templated transcription" "BnaCnng17960D" "DNA-directed RNA polymerases I, II, and III subunit RPABC5" "LOC106399422" 2.92489819347957 1.63801104847615e-06
"106399422" "GO:0006360" "BP" "DNA-directed RNA polymerases I, II, and III subunit RPABC5" "transcription by RNA polymerase I" "BnaCnng17960D" "DNA-directed RNA polymerases I, II, and III subunit RPABC5" "LOC106399422" 2.92489819347957 1.63801104847615e-06
"106399422" "GO:0006366" "BP" "DNA-directed RNA polymerases I, II, and III subunit RPABC5" "transcription by RNA polymerase II" "BnaCnng17960D" "DNA-directed RNA polymerases I, II, and III subunit RPABC5" "LOC106399422" 2.92489819347957 1.63801104847615e-06
"106399422" "GO:0042797" "BP" "DNA-directed RNA polymerases I, II, and III subunit RPABC5" "tRNA transcription by RNA polymerase III" "BnaCnng17960D" "DNA-directed RNA polymerases I, II, and III subunit RPABC5" "LOC106399422" 2.92489819347957 1.63801104847615e-06
"106399452" "GO:0009733" "BP" "auxin-responsive protein SAUR72" "response to auxin" "BnaCnng63120D" "auxin-responsive protein SAUR72" "LOC106399452" 3.35858405130503 1.64272176443897e-15
"106399467" NA NA NA NA "BnaC03g73700D" "uncharacterized BNAC03G73700D" "BNAC03G73700D" 2.20607413041799 0.000234100472669709
"106399535" NA NA NA NA "BnaC05g44020D" "uncharacterized BNAC05G44020D" "BNAC05G44020D" 12.5951405034993 4.47459332197318e-21
"106399576" NA NA NA NA "BnaCnng07950D" "ethylene-responsive transcription factor ERF021" "LOC106399576" 11.2152895514874 1.25159842283603e-30
"106399692" NA NA NA NA "BnaAnng08850D" "glycine-rich RNA-binding protein 2, mitochondrial" "LOC106399692" 3.07741561887829 2.21777617544346e-12
"106399701" NA NA NA NA "BnaAnng08880D" "glycine-rich RNA-binding protein 2, mitochondrial" "LOC106399701" 2.31088573512942 3.59561268694993e-05
"106399822" "GO:0009768" "BP" "chlorophyll a-b binding protein CP29.2, chloroplastic" "photosynthesis, light harvesting in photosystem I" "BnaCnng24140D" "chlorophyll a-b binding protein CP29.2, chloroplastic" "LOC106399822" 2.02126879393654 0.00311013777216554
"106399822" "GO:0009416" "BP" "chlorophyll a-b binding protein CP29.2, chloroplastic" "response to light stimulus" "BnaCnng24140D" "chlorophyll a-b binding protein CP29.2, chloroplastic" "LOC106399822" 2.02126879393654 0.00311013777216554
"106399886" "GO:0006633" "BP" "3-ketoacyl-CoA synthase 7" "fatty acid biosynthetic process" "BnaCnng17080D" "3-ketoacyl-CoA synthase 7" "LOC106399886" 9.28829070502003 2.83447228796295e-11
"106399954" "GO:1990575" "BP" "mitochondrial carnitine/acylcarnitine carrier-like protein" "mitochondrial L-ornithine transmembrane transport" "BnaA02g24690D" "mitochondrial carnitine/acylcarnitine carrier-like protein" "LOC106399954" 2.82586896804521 2.39852608584762e-06
"106400049" "GO:0009733" "BP" "probable transcription factor At5g61620" "response to auxin" "BnaC07g31380D" "probable transcription factor At5g61620" "LOC106400049" 2.50278172420776 1.4407826500412e-06
"106400049" "GO:0009723" "BP" "probable transcription factor At5g61620" "response to ethylene" "BnaC07g31380D" "probable transcription factor At5g61620" "LOC106400049" 2.50278172420776 1.4407826500412e-06
"106400049" "GO:0009739" "BP" "probable transcription factor At5g61620" "response to gibberellin" "BnaC07g31380D" "probable transcription factor At5g61620" "LOC106400049" 2.50278172420776 1.4407826500412e-06
"106400214" "GO:0019941" "BP" "ubiquitin-NEDD8-like protein RUB2" "modification-dependent protein catabolic process" "BnaA08g07930D" "ubiquitin-NEDD8-like protein RUB2" "LOC106400214" 1.39802462762703 0.0240253292720494
"106400214" "GO:0016567" "BP" "ubiquitin-NEDD8-like protein RUB2" "protein ubiquitination" "BnaA08g07930D" "ubiquitin-NEDD8-like protein RUB2" "LOC106400214" 1.39802462762703 0.0240253292720494
"106400378" "GO:0006412" "BP" "small ribosomal subunit protein S13, mitochondrial" "translation" "BnaA07g33670D" "small ribosomal subunit protein S13, mitochondrial" "LOC106400378" 1.33921201642437 0.0175816679771739
"106400448" "GO:0000493" "BP" "H/ACA ribonucleoprotein complex non-core subunit NAF1" "box H/ACA snoRNP assembly" "BnaCnng43190D" "H/ACA ribonucleoprotein complex non-core subunit NAF1" "LOC106400448" 3.35990323470549 2.53686575798818e-12
"106400448" "GO:0001522" "BP" "H/ACA ribonucleoprotein complex non-core subunit NAF1" "pseudouridine synthesis" "BnaCnng43190D" "H/ACA ribonucleoprotein complex non-core subunit NAF1" "LOC106400448" 3.35990323470549 2.53686575798818e-12
"106400448" "GO:0042254" "BP" "H/ACA ribonucleoprotein complex non-core subunit NAF1" "ribosome biogenesis" "BnaCnng43190D" "H/ACA ribonucleoprotein complex non-core subunit NAF1" "LOC106400448" 3.35990323470549 2.53686575798818e-12
"106400454" "GO:0051603" "BP" "ervatamin-B" "proteolysis involved in protein catabolic process" "BnaC05g04310D" "ervatamin-B" "LOC106400454" 7.57510877269616 9.37481993451602e-07
"106400541" "GO:0002181" "BP" "60S ribosomal protein L29-1" "cytoplasmic translation" "BnaA01g32660D" "60S ribosomal protein L29-1" "LOC106400541" 2.29754866144217 2.15252059689963e-07
"106400551" NA NA NA NA "BnaC05g04150D" "F-box protein SKIP16" "LOC106400551" 3.35048907742028 2.46073875098464e-09
"106400637" "GO:0000724" "BP" "DNA repair RAD52-like protein 1, mitochondrial" "double-strand break repair via homologous recombination" "BnaCnng17030D" "DNA repair RAD52-like protein 1, mitochondrial" "BNACNNG17030D" 2.01611104180683 0.000510596630043929
"106400646" "GO:0015979" "BP" "oxygen-evolving enhancer protein 2, chloroplastic" "photosynthesis" "BnaC05g04590D" "oxygen-evolving enhancer protein 2, chloroplastic" "LOC106400646" 3.20526081097025 2.68867035277812e-11
"106400664" "GO:0006364" "BP" "uncharacterized BNAA06G35980D" "rRNA processing" "BnaA06g35980D" "uncharacterized BNAA06G35980D" "BNAA06G35980D" 2.27258571415133 0.000834395635406705
"106400664" "GO:0006048" "BP" "uncharacterized BNAA06G35980D" "UDP-N-acetylglucosamine biosynthetic process" "BnaA06g35980D" "uncharacterized BNAA06G35980D" "BNAA06G35980D" 2.27258571415133 0.000834395635406705
"106400693" NA NA NA NA "BnaA02g25100D" "RGG repeats nuclear RNA binding protein C" "LOC106400693" 2.66293811120658 3.50976674276388e-10
"106400748" NA NA NA NA "BnaAnng18580D" "transducin beta-like protein 2" "LOC106400748" 1.26426154347193 0.0103403911845945
"106400830" NA NA NA NA "BnaA06g35920D" "pentatricopeptide repeat-containing protein At5g46580, chloroplastic" "LOC106400830" 3.16532137806916 5.60168953332337e-08
"106400831" "GO:0009742" "BP" "serine/threonine-protein kinase BSK2" "brassinosteroid mediated signaling pathway" "BnaA06g35930D" "serine/threonine-protein kinase BSK2" "LOC106400831" 3.75350193763737 9.17570871086867e-10
"106400831" "GO:0006468" "BP" "serine/threonine-protein kinase BSK2" "protein phosphorylation" "BnaA06g35930D" "serine/threonine-protein kinase BSK2" "LOC106400831" 3.75350193763737 9.17570871086867e-10
"106400834" "GO:0006353" "BP" "rho-N domain-containing protein 1, chloroplastic-like" "DNA-templated transcription termination" "BnaC05g04260D" "rho-N domain-containing protein 1, chloroplastic-like" "LOC106400834" 2.39623592906444 7.10531883605441e-06
"106400839" "GO:0006006" "BP" "glyceraldehyde-3-phosphate dehydrogenase GAPA2, chloroplastic" "glucose metabolic process" "BnaA06g07790D" "glyceraldehyde-3-phosphate dehydrogenase GAPA2, chloroplastic" "LOC106400839" 2.87061270651127 1.4671610653241e-05
"106400849" "GO:0006004" "BP" "O-fucosyltransferase 29" "fucose metabolic process" "BnaC08g47910D" "O-fucosyltransferase 29" "BNAC08G47910D" 1.48653543461951 0.00872525661495826
"106400900" NA NA NA NA "BnaC05g02940D" "uncharacterized BNAC05G02940D" "BNAC05G02940D" 2.13338894826048 1.67333780091223e-06
"106400901" NA NA NA NA "BnaC05g02950D" "protein TIC 20-I, chloroplastic" "LOC106400901" 1.52509466123856 0.00140176020087766
"106400916" NA NA NA NA "BnaC03g73630D" "putative DUF21 domain-containing protein At3g13070, chloroplastic" "LOC106400916" 2.75555656820651 2.53336083007596e-06
"106400936" "GO:0015979" "BP" "photosystem I reaction center subunit XI, chloroplastic" "photosynthesis" "BnaC04g55930D" "photosystem I reaction center subunit XI, chloroplastic" "LOC106400936" 5.72969953111578 8.38282616345697e-31
"106400938" "GO:0042545" "BP" "probable pectinesterase 68" "cell wall modification" "BnaCnng61650D" "probable pectinesterase 68" "LOC106400938" 8.07691798687006 1.93537968303481e-08
"106400938" "GO:0045490" "BP" "probable pectinesterase 68" "pectin catabolic process" "BnaCnng61650D" "probable pectinesterase 68" "LOC106400938" 8.07691798687006 1.93537968303481e-08
"106401045" "GO:0006749" "BP" "probable elongation factor 1-gamma 1" "glutathione metabolic process" "BnaCnng19790D" "probable elongation factor 1-gamma 1" "LOC106401045" 2.08736307808381 4.63678614146009e-09
"106401045" "GO:0042221" "BP" "probable elongation factor 1-gamma 1" "response to chemical" "BnaCnng19790D" "probable elongation factor 1-gamma 1" "LOC106401045" 2.08736307808381 4.63678614146009e-09
"106401060" NA NA NA NA "BnaC05g15170D" "isoflavone reductase homolog P3" "LOC106401060" 2.36715449384932 3.52607688252079e-06
"106401074" NA NA NA NA "BnaA01g07290D" "uncharacterized protein At4g29660" "LOC106401074" 1.38621005321251 0.0107076086710564
"106401106" "GO:0030150" "BP" "probable mitochondrial import inner membrane translocase subunit TIM21" "protein import into mitochondrial matrix" "BnaAnng20480D" "probable mitochondrial import inner membrane translocase subunit TIM21" "LOC106401106" 2.58857180315895 2.51471347025825e-07
"106401152" "GO:0015979" "BP" "thylakoid lumenal 19 kDa protein, chloroplastic" "photosynthesis" "BnaC03g27090D" "thylakoid lumenal 19 kDa protein, chloroplastic" "LOC106401152" 1.68084273415072 0.00363944625894613
"106401194" NA NA NA NA "BnaC05g04430D" "uncharacterized BNAC05G04430D" "BNAC05G04430D" 3.23191126900612 0.0318768297551884
"106401210" "GO:0000027" "BP" "ribosome biogenesis protein BRX1 homolog 2" "ribosomal large subunit assembly" "BnaC05g37780D" "ribosome biogenesis protein BRX1 homolog 2" "LOC106401210" 2.518413187071 2.51424776529001e-06
"106401210" "GO:0006364" "BP" "ribosome biogenesis protein BRX1 homolog 2" "rRNA processing" "BnaC05g37780D" "ribosome biogenesis protein BRX1 homolog 2" "LOC106401210" 2.518413187071 2.51424776529001e-06
"106401214" "GO:0000338" "BP" "COP9 signalosome complex subunit 5a" "protein deneddylation" "BnaA09g30270D" "COP9 signalosome complex subunit 5a" "LOC106401214" 1.1187773799137 0.012516344670787
"106401225" "GO:0006952" "BP" "MLP-like protein 328" "defense response" "BnaCnng53390D" "MLP-like protein 328" "LOC106401225" 6.29406671654315 0.000139351575527338
"106401227" NA NA NA NA "BnaC08g48170D" "RGG repeats nuclear RNA binding protein B-like" "LOC106401227" 2.54169243243942 1.9461004710479e-07
"106401253" "GO:0001731" "BP" "eukaryotic translation initiation factor 2 subunit gamma" "formation of translation preinitiation complex" "BnaA08g27720D" "eukaryotic translation initiation factor 2 subunit gamma" "LOC106401253" 1.62369365072176 0.00820306976016267
"106401253" "GO:0045903" "BP" "eukaryotic translation initiation factor 2 subunit gamma" "positive regulation of translational fidelity" "BnaA08g27720D" "eukaryotic translation initiation factor 2 subunit gamma" "LOC106401253" 1.62369365072176 0.00820306976016267
"106401267" "GO:0043066" "BP" "huntingtin-interacting protein K-like" "negative regulation of apoptotic process" "BnaC05g45220D" "huntingtin-interacting protein K-like" "LOC106401267" 1.4027552300516 0.00808393436697265
"106401267" "GO:0050821" "BP" "huntingtin-interacting protein K-like" "protein stabilization" "BnaC05g45220D" "huntingtin-interacting protein K-like" "LOC106401267" 1.4027552300516 0.00808393436697265
"106401296" "GO:0050896" "BP" "lectin" "response to stimulus" "BnaCnng24240D" "lectin" "LOC106401296" 9.9998155163589 7.29945142537846e-13
"106401300" NA NA NA NA "BnaCnng18110D" "pentatricopeptide repeat-containing protein At1g11710, mitochondrial" "LOC106401300" 8.83500811019411 4.89353294430907e-10
"106401314" "GO:0042843" "BP" "xylose isomerase" "D-xylose catabolic process" "BnaC09g32660D" "xylose isomerase" "LOC106401314" 1.10994868070361 0.0150896899460782
"106401326" "GO:0006508" "BP" "probable inactive ATP-dependent zinc metalloprotease FTSHI 2, chloroplastic" "proteolysis" "BnaC05g37100D" "probable inactive ATP-dependent zinc metalloprotease FTSHI 2, chloroplastic" "LOC106401326" 1.65745742321674 0.000180848095219629
"106401374" "GO:0007010" "BP" "microtubule-associated protein 70-4" "cytoskeleton organization" "BnaC05g49520D" "microtubule-associated protein 70-4" "LOC106401374" 1.16740807453561 0.026156896883127
"106401407" "GO:0031146" "BP" "F-box/LRR-repeat protein 12-like" "SCF-dependent proteasomal ubiquitin-dependent protein catabolic process" "BnaC05g44410D" "F-box/LRR-repeat protein 12-like" "LOC106401407" 1.47746640760991 0.00360502998164266
"106401419" NA NA NA NA "BnaC05g02910D" "uncharacterized BNAC05G02910D" "BNAC05G02910D" 2.09656889985679 5.99130702884586e-07
"106401433" "GO:0048024" "BP" "KH domain-containing protein At3g08620" "regulation of mRNA splicing, via spliceosome" "BnaC05g43930D" "KH domain-containing protein At3g08620" "LOC106401433" 1.98023558885854 0.000286152751232866
"106401448" "GO:0006508" "BP" "aspartyl protease family protein 2" "proteolysis" "BnaC05g00660D" "aspartyl protease family protein 2" "LOC106401448" 1.38318227670936 0.0248270572389454
"106401459" NA NA NA NA "BnaC03g58980D" "uncharacterized protein At2g34160" "BNAC03G58980D" 1.83848575393524 0.00118871216455115
"106401496" "GO:0048564" "BP" "tetratricopeptide repeat domain-containing protein PYG7, chloroplastic" "photosystem I assembly" "BnaA07g10330D" "tetratricopeptide repeat domain-containing protein PYG7, chloroplastic" "BNAA07G10330D" 2.47663934314861 0.0011239250520032
